transaction_id,account_id,timestamp,amount_inr,merchant_name,merchant_category,transaction_type,city,hour_of_day,day_of_week,is_international,velocity_flag,geo_anomaly_flag,high_amount_flag,fraud_label,fraud_reason
TXN500190,ACC665979,2023-01-01 21:41:00,772.24,Zomato,Food Delivery,Net Banking,Ahmedabad,21,Sunday,No,No,No,No,0,
TXN500191,ACC436241,2023-02-20 13:08:00,5682.47,BookMyShow,Entertainment,Debit Card,Pune,13,Monday,No,No,No,No,0,
TXN500192,ACC991638,2023-10-23 16:07:00,409.34,TempStore_7721,Unknown,ATM,Kuala Lumpur,16,Monday,Yes,No,Yes,No,1,Unknown merchant
TXN500193,ACC302544,2023-03-21 13:41:00,875.95,Flipkart,E-commerce,Debit Card,Kolkata,13,Tuesday,No,No,No,No,0,
TXN500194,ACC955413,2023-09-05 05:23:00,6476.63,Paytm Mall,E-commerce,UPI,Bangalore,5,Tuesday,No,No,No,No,0,
TXN500195,ACC491774,2023-08-17 22:10:00,10761.97,UnknownMerchant_XYZ,Unknown,UPI,Unknown,22,Thursday,Yes,No,Yes,No,1,Off-hours
TXN500196,ACC772464,2023-03-24 12:40:00,1618.52,Amazon,E-commerce,Credit Card,Delhi,12,Friday,No,No,No,No,0,
TXN500197,ACC866634,2023-11-08 01:46:00,1864.84,Zomato,Food Delivery,UPI,Bangalore,1,Wednesday,No,No,No,No,0,
TXN500198,ACC283568,2023-04-14 21:59:00,429.76,Netflix,Subscription,UPI,Bangalore,21,Friday,No,No,No,No,0,
TXN500199,ACC894139,2023-12-02 00:10:00,49840.02,UnknownMerchant_XYZ,Unknown,UPI,Unknown,0,Saturday,Yes,No,Yes,Yes,1,High amount
TXN500200,ACC426084,2023-09-23 00:47:00,604.76,Uber,Transport,Credit Card,Hyderabad,0,Saturday,No,No,No,No,0,
TXN500201,ACC626930,2023-08-21 12:36:00,257.61,Amazon,E-commerce,UPI,Hyderabad,12,Monday,No,No,No,No,0,
TXN500202,ACC891401,2023-10-03 18:16:00,993.08,Uber,Transport,UPI,Ahmedabad,18,Tuesday,No,No,No,No,0,
TXN500203,ACC295361,2023-09-04 03:16:00,479.75,Swiggy,Food Delivery,Credit Card,Kolkata,3,Monday,No,No,No,No,0,
TXN500204,ACC139110,2023-12-25 08:15:00,1363.71,BookMyShow,Entertainment,Credit Card,Ahmedabad,8,Monday,No,No,No,No,0,
TXN500205,ACC958136,2023-05-18 05:47:00,420.83,Ola Cabs,Transport,Debit Card,Pune,5,Thursday,No,No,No,No,0,
TXN500206,ACC329021,2023-11-13 11:09:00,258.04,Netflix,Subscription,Net Banking,Mumbai,11,Monday,No,No,No,No,0,
TXN500207,ACC612573,2023-09-10 18:55:00,1969.57,BookMyShow,Entertainment,UPI,Bangalore,18,Sunday,No,No,No,No,0,
TXN500208,ACC793939,2023-09-02 17:02:00,727.21,Paytm Mall,E-commerce,Credit Card,Ahmedabad,17,Saturday,No,No,No,No,0,
TXN500209,ACC538184,2023-12-12 06:24:00,1730.59,Flipkart,E-commerce,Credit Card,Chennai,6,Tuesday,No,No,No,No,0,
TXN500210,ACC584838,2023-07-07 05:31:00,776.0,Zomato,Food Delivery,Debit Card,Ahmedabad,5,Friday,No,No,No,No,0,
TXN500211,ACC436241,2023-12-18 07:52:00,1617.97,Swiggy,Food Delivery,UPI,Bangalore,7,Monday,No,No,No,No,0,
TXN500212,ACC139110,2023-04-01 13:31:00,11367.28,BigBasket,Grocery,Credit Card,Pune,13,Saturday,No,No,No,No,0,
TXN500213,ACC726962,2023-01-25 12:06:00,368.52,Uber,Transport,UPI,Ahmedabad,12,Wednesday,No,No,No,No,0,
TXN500214,ACC103161,2023-07-04 17:35:00,721.07,MakeMyTrip,Travel,Credit Card,Bangalore,17,Tuesday,No,No,No,No,0,
TXN500215,ACC170559,2023-09-07 23:28:00,1246.64,MakeMyTrip,Travel,Net Banking,Hyderabad,23,Thursday,No,No,No,No,0,
TXN500216,ACC805200,2023-07-27 02:05:00,11235.64,BigBasket,Grocery,Net Banking,Pune,2,Thursday,No,No,No,No,0,
TXN500217,ACC882032,2023-10-28 16:28:00,293.83,Zomato,Food Delivery,Debit Card,Delhi,16,Saturday,No,No,No,No,0,
TXN500218,ACC807160,2023-02-18 02:59:00,972.71,MakeMyTrip,Travel,Credit Card,Delhi,2,Saturday,No,No,No,No,0,
TXN500219,ACC369761,2023-12-02 12:19:00,604.14,IRCTC,Travel,UPI,Mumbai,12,Saturday,No,No,No,No,0,
TXN500220,ACC158338,2023-09-01 14:55:00,1119.66,Paytm Mall,E-commerce,UPI,Ahmedabad,14,Friday,No,No,No,No,0,
TXN500221,ACC434394,2023-08-11 16:40:00,1090.88,Ola Cabs,Transport,Credit Card,Ahmedabad,16,Friday,No,No,No,No,0,
TXN500222,ACC925618,2023-03-21 09:00:00,1070.47,Amazon,E-commerce,Net Banking,Ahmedabad,9,Tuesday,No,No,No,No,0,
TXN500223,ACC464663,2023-05-30 19:14:00,9287.21,Netflix,Subscription,Debit Card,Chennai,19,Tuesday,No,No,No,No,0,
TXN500224,ACC401036,2023-07-13 07:16:00,1540.85,Swiggy,Food Delivery,UPI,Pune,7,Thursday,No,No,No,No,0,
TXN500225,ACC653829,2023-07-31 06:54:00,1291.94,Swiggy,Food Delivery,Debit Card,Ahmedabad,6,Monday,No,No,No,No,0,
TXN500226,ACC568436,2023-01-26 17:01:00,1946.05,BigBasket,Grocery,UPI,Chennai,17,Thursday,No,No,No,No,0,
TXN500227,ACC133782,2023-04-22 10:26:00,1582.16,BookMyShow,Entertainment,UPI,Hyderabad,10,Saturday,No,No,No,No,0,
TXN500228,ACC373453,2023-01-29 08:49:00,12940.01,Zomato,Food Delivery,UPI,Mumbai,8,Sunday,No,No,No,No,0,
TXN500229,ACC329021,2023-07-17 14:15:00,438.4,Uber,Transport,Net Banking,Ahmedabad,14,Monday,No,No,No,No,0,
TXN500230,ACC851742,2023-06-15 05:40:00,1065.81,Uber,Transport,Credit Card,Chennai,5,Thursday,No,No,No,No,0,
TXN500231,ACC240057,2023-02-27 07:40:00,376.35,Zomato,Food Delivery,UPI,Mumbai,7,Monday,No,No,No,No,0,
TXN500232,ACC359535,2023-12-19 19:09:00,1024.84,Myntra,Apparel,UPI,Mumbai,19,Tuesday,No,No,No,No,0,
TXN500233,ACC890371,2023-12-26 17:50:00,1964.27,Swiggy,Food Delivery,UPI,Ahmedabad,17,Tuesday,No,No,No,No,0,
TXN500234,ACC166857,2023-07-03 23:08:00,5831.29,BookMyShow,Entertainment,UPI,Chennai,23,Monday,No,No,No,No,0,
TXN500235,ACC423139,2023-06-15 23:29:00,1217.43,BookMyShow,Entertainment,Credit Card,Ahmedabad,23,Thursday,No,No,No,No,0,
TXN500236,ACC327823,2023-07-07 14:00:00,411.79,Netflix,Subscription,Credit Card,Chennai,14,Friday,No,No,No,No,0,
TXN500237,ACC345722,2023-07-18 06:33:00,1245.43,Ola Cabs,Transport,UPI,Delhi,6,Tuesday,No,No,No,No,0,
TXN500238,ACC386090,2023-01-23 04:11:00,2413.62,Spotify,Subscription,UPI,Ahmedabad,4,Monday,No,No,No,No,0,
TXN500239,ACC891401,2023-01-26 11:14:00,1449.8,Flipkart,E-commerce,UPI,Ahmedabad,11,Thursday,No,No,No,No,0,
TXN500240,ACC955413,2023-08-01 11:50:00,2962.03,VPN_Service_Anon,Digital,UPI,New York,11,Tuesday,Yes,No,Yes,No,1,Location anomaly
TXN500241,ACC563303,2023-02-09 06:33:00,500.49,Swiggy,Food Delivery,UPI,Bangalore,6,Thursday,No,No,No,No,0,
TXN500242,ACC495833,2023-02-24 20:36:00,1419.97,Myntra,Apparel,UPI,Kolkata,20,Friday,No,No,No,No,0,
TXN500243,ACC445637,2023-10-01 19:28:00,1983.35,MakeMyTrip,Travel,UPI,Kolkata,19,Sunday,No,No,No,No,0,
TXN500244,ACC947975,2023-11-08 07:36:00,5303.16,Paytm Mall,E-commerce,Net Banking,Ahmedabad,7,Wednesday,No,No,No,No,0,
TXN500245,ACC139286,2023-05-26 19:01:00,6797.4,TempStore_7721,Unknown,Card-Not-Present,Singapore,19,Friday,Yes,Yes,Yes,No,1,Velocity breach
TXN500246,ACC612573,2023-01-12 22:52:00,1842.27,BookMyShow,Entertainment,Net Banking,Mumbai,22,Thursday,No,No,No,No,0,
TXN500247,ACC600646,2023-05-16 11:56:00,549.68,Flipkart,E-commerce,UPI,Delhi,11,Tuesday,No,No,No,No,0,
TXN500248,ACC389039,2023-03-30 15:52:00,1819.93,MakeMyTrip,Travel,UPI,Mumbai,15,Thursday,No,No,No,No,0,
TXN500249,ACC163182,2023-02-10 01:58:00,702.06,Netflix,Subscription,UPI,Chennai,1,Friday,No,No,No,No,0,
TXN500250,ACC283568,2023-11-21 20:24:00,130.31,Amazon,E-commerce,UPI,Bangalore,20,Tuesday,No,No,No,No,0,
TXN500251,ACC288724,2023-08-17 19:36:00,1583.42,Paytm Mall,E-commerce,Net Banking,Delhi,19,Thursday,No,No,No,No,0,
TXN500252,ACC576419,2023-10-08 12:16:00,11906.43,Swiggy,Food Delivery,Net Banking,Chennai,12,Sunday,No,No,No,No,0,
TXN500253,ACC805200,2023-04-11 17:39:00,1072.28,Uber,Transport,UPI,Delhi,17,Tuesday,No,No,No,No,0,
TXN500254,ACC706403,2023-06-28 06:20:00,14839.47,Myntra,Apparel,Net Banking,Bangalore,6,Wednesday,No,No,No,No,0,
TXN500255,ACC836038,2023-04-13 21:23:00,37898.04,IntlCharge_8827,International,Card-Not-Present,Dubai,21,Thursday,Yes,No,Yes,Yes,1,Location anomaly
TXN500256,ACC502206,2023-05-28 00:21:00,644.98,Uber,Transport,UPI,Chennai,0,Sunday,No,No,No,No,0,
TXN500257,ACC724756,2023-10-08 15:39:00,1984.99,Uber,Transport,Debit Card,Pune,15,Sunday,No,No,No,No,0,
TXN500258,ACC426084,2023-12-23 19:17:00,23274.33,UnknownMerchant_XYZ,Unknown,Card-Not-Present,Dubai,19,Saturday,Yes,Yes,Yes,Yes,1,Unknown merchant
TXN500259,ACC103161,2023-02-25 00:18:00,1772.63,Spotify,Subscription,Net Banking,Hyderabad,0,Saturday,No,No,No,No,0,
TXN500260,ACC146385,2023-02-15 05:12:00,1439.31,Paytm Mall,E-commerce,Net Banking,Hyderabad,5,Wednesday,No,No,No,No,0,
TXN500261,ACC445637,2023-01-10 11:43:00,1992.19,Myntra,Apparel,UPI,Mumbai,11,Tuesday,No,No,No,No,0,
TXN500262,ACC133276,2023-01-16 17:17:00,3141.34,IRCTC,Travel,Net Banking,Chennai,17,Monday,No,No,No,No,0,
TXN500263,ACC890371,2023-08-07 09:58:00,1107.36,Flipkart,E-commerce,Credit Card,Bangalore,9,Monday,No,No,No,No,0,
TXN500264,ACC837449,2023-03-11 13:58:00,333.05,Netflix,Subscription,Credit Card,Bangalore,13,Saturday,No,No,No,No,0,
TXN500265,ACC373453,2023-01-16 10:56:00,1503.94,Zomato,Food Delivery,Debit Card,Bangalore,10,Monday,No,No,No,No,0,
TXN500266,ACC588002,2023-01-14 19:39:00,30299.34,CryptoExch_Anon,Crypto,ATM,New York,19,Saturday,Yes,No,Yes,Yes,1,Velocity breach
TXN500267,ACC619447,2023-07-03 02:44:00,1229.19,Netflix,Subscription,Net Banking,Bangalore,2,Monday,No,No,No,No,0,
TXN500268,ACC600646,2023-03-25 06:14:00,1939.19,Amazon,E-commerce,Debit Card,Chennai,6,Saturday,No,No,No,No,0,
TXN500269,ACC512151,2023-11-12 15:44:00,43344.54,CryptoExch_Anon,Crypto,NEFT,London,15,Sunday,Yes,Yes,Yes,Yes,1,Location anomaly
TXN500270,ACC667451,2023-06-10 12:39:00,1165.27,Uber,Transport,Net Banking,Delhi,12,Saturday,No,No,No,No,0,
TXN500271,ACC732063,2023-05-06 16:34:00,1968.47,Zomato,Food Delivery,Credit Card,Chennai,16,Saturday,No,No,No,No,0,
TXN500272,ACC563303,2023-05-27 14:10:00,13747.78,Zomato,Food Delivery,UPI,Ahmedabad,14,Saturday,No,No,No,No,0,
TXN500273,ACC997734,2023-04-03 18:57:00,2323.86,Uber,Transport,Net Banking,Chennai,18,Monday,No,No,No,No,0,
TXN500274,ACC947975,2023-12-21 20:58:00,39833.69,VPN_Service_Anon,Digital,Card-Not-Present,Kuala Lumpur,20,Thursday,Yes,Yes,Yes,Yes,1,Location anomaly
TXN500275,ACC882032,2023-02-13 16:45:00,4078.7,Zomato,Food Delivery,Debit Card,Mumbai,16,Monday,No,No,No,No,0,
TXN500276,ACC705526,2023-12-04 04:10:00,6004.81,Spotify,Subscription,UPI,Pune,4,Monday,No,No,No,No,0,
TXN500277,ACC200018,2023-04-14 00:39:00,543.57,Netflix,Subscription,Debit Card,Ahmedabad,0,Friday,No,No,No,No,0,
TXN500278,ACC359535,2023-08-21 13:28:00,62.82,Swiggy,Food Delivery,Debit Card,Mumbai,13,Monday,No,No,No,No,0,
TXN500279,ACC423139,2023-01-19 04:54:00,1350.64,Amazon,E-commerce,Net Banking,Delhi,4,Thursday,No,No,No,No,0,
TXN500280,ACC710754,2023-12-11 09:39:00,4306.45,Ola Cabs,Transport,UPI,Hyderabad,9,Monday,No,No,No,No,0,
TXN500281,ACC995993,2023-06-15 11:57:00,41021.4,AbroadMerchant_TK,International,Card-Not-Present,Unknown,11,Thursday,Yes,Yes,Yes,Yes,1,High amount
TXN500282,ACC181896,2023-06-18 16:26:00,459.2,Paytm Mall,E-commerce,UPI,Ahmedabad,16,Sunday,No,No,No,No,0,
TXN500283,ACC311976,2023-08-07 19:54:00,14052.37,Myntra,Apparel,Net Banking,Ahmedabad,19,Monday,No,No,No,No,0,
TXN500284,ACC836038,2023-12-29 09:12:00,956.53,Amazon,E-commerce,Net Banking,Kolkata,9,Friday,No,No,No,No,0,
TXN500285,ACC858414,2023-10-14 20:13:00,32048.24,UnknownMerchant_XYZ,Unknown,UPI,Kuala Lumpur,20,Saturday,Yes,Yes,Yes,Yes,1,Location anomaly
TXN500286,ACC352356,2023-10-09 10:49:00,271.98,Amazon,E-commerce,Debit Card,Bangalore,10,Monday,No,No,No,No,0,
TXN500287,ACC160541,2023-12-11 15:58:00,988.92,PhonePe Wallet,Wallet,Net Banking,Ahmedabad,15,Monday,No,No,No,No,0,
TXN500288,ACC649787,2023-09-24 09:36:00,86.5,Uber,Transport,UPI,Hyderabad,9,Sunday,No,No,No,No,0,
TXN500289,ACC164758,2023-01-16 10:24:00,1091.83,Ola Cabs,Transport,UPI,Pune,10,Monday,No,No,No,No,0,
TXN500290,ACC403528,2023-05-20 13:05:00,1667.44,PhonePe Wallet,Wallet,UPI,Bangalore,13,Saturday,No,No,No,No,0,
TXN500291,ACC412886,2023-04-14 02:28:00,4472.75,Paytm Mall,E-commerce,Credit Card,Pune,2,Friday,No,No,No,No,0,
TXN500292,ACC409355,2023-09-22 21:08:00,1462.91,IRCTC,Travel,UPI,Pune,21,Friday,No,No,No,No,0,
TXN500293,ACC853504,2023-06-20 14:56:00,1503.83,Amazon,E-commerce,Credit Card,Chennai,14,Tuesday,No,No,No,No,0,
TXN500294,ACC630041,2023-05-22 17:20:00,910.18,Netflix,Subscription,Debit Card,Delhi,17,Monday,No,No,No,No,0,
TXN500295,ACC246942,2023-06-13 08:09:00,383.99,Uber,Transport,UPI,Ahmedabad,8,Tuesday,No,No,No,No,0,
TXN500296,ACC963355,2023-12-12 01:06:00,9749.58,Zomato,Food Delivery,Credit Card,Hyderabad,1,Tuesday,No,No,No,No,0,
TXN500297,ACC907236,2023-12-10 17:05:00,12567.06,MakeMyTrip,Travel,Net Banking,Delhi,17,Sunday,No,No,No,No,0,
TXN500298,ACC544730,2023-08-29 07:14:00,1830.08,BigBasket,Grocery,Net Banking,Hyderabad,7,Tuesday,No,No,No,No,0,
TXN500299,ACC590755,2023-09-01 03:22:00,383.06,PhonePe Wallet,Wallet,Net Banking,Delhi,3,Friday,No,No,No,No,0,
TXN500300,ACC302544,2023-06-16 17:41:00,1088.85,Swiggy,Food Delivery,Net Banking,Bangalore,17,Friday,No,No,No,No,0,
TXN500301,ACC685941,2023-04-17 22:37:00,898.94,Zomato,Food Delivery,UPI,Bangalore,22,Monday,No,No,No,No,0,
TXN500302,ACC958136,2023-09-07 03:37:00,4290.26,Flipkart,E-commerce,UPI,Delhi,3,Thursday,No,No,No,No,0,
TXN500303,ACC667451,2023-06-17 15:41:00,3120.98,VPN_Service_Anon,Digital,ATM,London,15,Saturday,Yes,No,Yes,No,1,Location anomaly
TXN500304,ACC346961,2023-08-20 17:18:00,451.04,Zomato,Food Delivery,Net Banking,Pune,17,Sunday,No,No,No,No,0,
TXN500305,ACC805448,2023-02-15 18:00:00,298.73,Flipkart,E-commerce,UPI,Mumbai,18,Wednesday,No,No,No,No,0,
TXN500306,ACC956113,2023-02-26 09:55:00,6135.66,Amazon,E-commerce,Net Banking,Kolkata,9,Sunday,No,No,No,No,0,
TXN500307,ACC744481,2023-12-06 05:30:00,799.96,BigBasket,Grocery,UPI,Pune,5,Wednesday,No,No,No,No,0,
TXN500308,ACC283568,2023-02-06 20:01:00,1456.61,BigBasket,Grocery,UPI,Bangalore,20,Monday,No,No,No,No,0,
TXN500309,ACC412856,2023-12-23 19:59:00,12660.93,Zomato,Food Delivery,Debit Card,Hyderabad,19,Saturday,No,No,No,No,0,
TXN500310,ACC991638,2023-10-23 15:54:00,851.13,Uber,Transport,UPI,Mumbai,15,Monday,No,No,No,No,0,
TXN500311,ACC176577,2023-02-27 18:30:00,1076.5,Uber,Transport,UPI,Ahmedabad,18,Monday,No,No,No,No,0,
TXN500312,ACC295243,2023-05-06 15:40:00,33203.0,VPN_Service_Anon,Digital,Card-Not-Present,Kuala Lumpur,15,Saturday,Yes,No,Yes,Yes,1,Off-hours
TXN500313,ACC851742,2023-11-10 01:57:00,935.37,Myntra,Apparel,Credit Card,Kolkata,1,Friday,No,No,No,No,0,
TXN500314,ACC257131,2023-05-29 05:02:00,1849.59,Uber,Transport,UPI,Ahmedabad,5,Monday,No,No,No,No,0,
TXN500315,ACC772464,2023-12-03 09:51:00,210.89,Uber,Transport,Debit Card,Pune,9,Sunday,No,No,No,No,0,
TXN500316,ACC181896,2023-05-12 00:47:00,1490.99,Swiggy,Food Delivery,Credit Card,Bangalore,0,Friday,No,No,No,No,0,
TXN500317,ACC675914,2023-09-06 05:51:00,718.55,Paytm Mall,E-commerce,Net Banking,Ahmedabad,5,Wednesday,No,No,No,No,0,
TXN500318,ACC593699,2023-12-05 14:46:00,1691.57,Ola Cabs,Transport,UPI,Delhi,14,Tuesday,No,No,No,No,0,
TXN500319,ACC903028,2023-09-01 09:30:00,10885.63,Uber,Transport,Credit Card,Ahmedabad,9,Friday,No,No,No,No,0,
TXN500320,ACC287143,2023-01-07 09:59:00,925.2,Netflix,Subscription,UPI,Delhi,9,Saturday,No,No,No,No,0,
TXN500321,ACC224395,2023-11-09 20:54:00,10506.46,BookMyShow,Entertainment,UPI,Ahmedabad,20,Thursday,No,No,No,No,0,
TXN500322,ACC626930,2023-09-24 10:43:00,1986.77,Uber,Transport,Net Banking,Mumbai,10,Sunday,No,No,No,No,0,
TXN500323,ACC894068,2023-12-17 14:22:00,36275.55,IntlCharge_8827,International,ATM,Singapore,14,Sunday,Yes,Yes,Yes,Yes,1,Location anomaly
TXN500324,ACC617904,2023-11-01 21:57:00,472.81,Spotify,Subscription,Net Banking,Bangalore,21,Wednesday,No,No,No,No,0,
TXN500325,ACC705526,2023-04-05 03:44:00,1875.56,BigBasket,Grocery,UPI,Kolkata,3,Wednesday,No,No,No,No,0,
TXN500326,ACC947975,2023-05-12 05:49:00,807.75,Swiggy,Food Delivery,Debit Card,Pune,5,Friday,No,No,No,No,0,
TXN500327,ACC218326,2023-04-13 19:25:00,1308.69,BigBasket,Grocery,UPI,Ahmedabad,19,Thursday,No,No,No,No,0,
TXN500328,ACC139286,2023-02-07 02:36:00,538.66,Uber,Transport,UPI,Mumbai,2,Tuesday,No,No,No,No,0,
TXN500329,ACC568436,2023-12-25 10:57:00,8378.83,Zomato,Food Delivery,UPI,Kolkata,10,Monday,No,No,No,No,0,
TXN500330,ACC302177,2023-10-04 07:00:00,990.03,Zomato,Food Delivery,UPI,Hyderabad,7,Wednesday,No,No,No,No,0,
TXN500331,ACC649787,2023-11-20 20:05:00,206.89,Myntra,Apparel,Debit Card,Chennai,20,Monday,No,No,No,No,0,
TXN500332,ACC172371,2023-12-05 06:19:00,8324.55,Uber,Transport,Debit Card,Chennai,6,Tuesday,No,No,No,No,0,
TXN500333,ACC926236,2023-10-31 07:31:00,3196.42,AbroadMerchant_TK,International,UPI,New York,7,Tuesday,Yes,Yes,Yes,No,1,Off-hours
TXN500334,ACC103642,2023-01-09 01:21:00,4751.82,Amazon,E-commerce,UPI,Bangalore,1,Monday,No,No,No,No,0,
TXN500335,ACC948102,2023-01-19 23:09:00,968.88,PhonePe Wallet,Wallet,Debit Card,Mumbai,23,Thursday,No,No,No,No,0,
TXN500336,ACC813341,2023-02-19 14:39:00,174.72,BigBasket,Grocery,Debit Card,Delhi,14,Sunday,No,No,No,No,0,
TXN500337,ACC772687,2023-06-16 03:43:00,1114.48,Flipkart,E-commerce,Credit Card,Bangalore,3,Friday,No,No,No,No,0,
TXN500338,ACC181896,2023-03-14 13:10:00,18527.5,VPN_Service_Anon,Digital,NEFT,London,13,Tuesday,Yes,Yes,Yes,No,1,Off-hours
TXN500339,ACC695361,2023-11-20 19:24:00,830.72,IntlCharge_8827,International,Card-Not-Present,Unknown,19,Monday,Yes,Yes,Yes,No,1,Location anomaly
TXN500340,ACC295243,2023-12-28 20:37:00,1402.33,MakeMyTrip,Travel,Debit Card,Chennai,20,Thursday,No,No,No,No,0,
TXN500341,ACC804667,2023-08-19 13:15:00,1240.55,BigBasket,Grocery,Credit Card,Pune,13,Saturday,No,No,No,No,0,
TXN500342,ACC955413,2023-05-01 06:07:00,1256.9,Paytm Mall,E-commerce,UPI,Ahmedabad,6,Monday,No,No,No,No,0,
TXN500343,ACC691573,2023-01-28 06:07:00,1695.37,Netflix,Subscription,UPI,Mumbai,6,Saturday,No,No,No,No,0,
TXN500344,ACC674251,2023-04-18 13:16:00,1252.8,Myntra,Apparel,Debit Card,Bangalore,13,Tuesday,No,No,No,No,0,
TXN500345,ACC297636,2023-09-21 03:04:00,1180.54,MakeMyTrip,Travel,UPI,Chennai,3,Thursday,No,No,No,No,0,
TXN500346,ACC409355,2023-05-02 23:26:00,439.91,Spotify,Subscription,Debit Card,Kolkata,23,Tuesday,No,No,No,No,0,
TXN500347,ACC123839,2023-04-02 12:23:00,749.25,BigBasket,Grocery,UPI,Bangalore,12,Sunday,No,No,No,No,0,
TXN500348,ACC240718,2023-05-24 04:07:00,1532.66,Spotify,Subscription,UPI,Bangalore,4,Wednesday,No,No,No,No,0,
TXN500349,ACC785436,2023-10-23 17:54:00,14943.64,IRCTC,Travel,Credit Card,Ahmedabad,17,Monday,No,No,No,No,0,
TXN500350,ACC785280,2023-05-07 07:20:00,28993.8,AbroadMerchant_TK,International,ATM,New York,7,Sunday,Yes,No,Yes,Yes,1,Location anomaly
TXN500351,ACC212512,2023-01-21 15:46:00,1033.22,Netflix,Subscription,Net Banking,Ahmedabad,15,Saturday,No,No,No,No,0,
TXN500352,ACC955413,2023-01-07 22:46:00,1902.37,Zomato,Food Delivery,Net Banking,Mumbai,22,Saturday,No,No,No,No,0,
TXN500353,ACC710754,2023-12-27 14:54:00,12033.86,Flipkart,E-commerce,Credit Card,Bangalore,14,Wednesday,No,No,No,No,0,
TXN500354,ACC661147,2023-11-18 02:24:00,1085.29,MakeMyTrip,Travel,UPI,Delhi,2,Saturday,No,No,No,No,0,
TXN500355,ACC649787,2023-09-21 21:23:00,957.44,MakeMyTrip,Travel,UPI,Bangalore,21,Thursday,No,No,No,No,0,
TXN500356,ACC386090,2023-10-15 22:49:00,703.11,IRCTC,Travel,Credit Card,Chennai,22,Sunday,No,No,No,No,0,
TXN500357,ACC568449,2023-09-15 21:27:00,156.2,BookMyShow,Entertainment,UPI,Ahmedabad,21,Friday,No,No,No,No,0,
TXN500358,ACC146385,2023-05-30 14:39:00,1609.81,Myntra,Apparel,Net Banking,Chennai,14,Tuesday,No,No,No,No,0,
TXN500359,ACC528728,2023-04-02 09:04:00,8279.91,UnknownMerchant_XYZ,Unknown,ATM,Dubai,9,Sunday,Yes,Yes,Yes,No,1,Velocity breach
TXN500360,ACC726822,2023-11-18 00:18:00,6507.1,Zomato,Food Delivery,Credit Card,Mumbai,0,Saturday,No,No,No,No,0,
TXN500361,ACC516278,2023-04-29 16:41:00,6241.98,Myntra,Apparel,Credit Card,Ahmedabad,16,Saturday,No,No,No,No,0,
TXN500362,ACC221886,2023-03-29 08:14:00,1698.75,PhonePe Wallet,Wallet,Debit Card,Ahmedabad,8,Wednesday,No,No,No,No,0,
TXN500363,ACC710754,2023-12-31 17:18:00,1686.7,BigBasket,Grocery,Debit Card,Bangalore,17,Sunday,No,No,No,No,0,
TXN500364,ACC195359,2023-10-22 04:28:00,18514.75,CryptoExch_Anon,Crypto,Card-Not-Present,London,4,Sunday,Yes,No,Yes,No,1,Unknown merchant
TXN500365,ACC502206,2023-07-10 14:34:00,286.91,BigBasket,Grocery,Credit Card,Ahmedabad,14,Monday,No,No,No,No,0,
TXN500366,ACC913761,2023-09-17 10:41:00,1797.16,Uber,Transport,Credit Card,Ahmedabad,10,Sunday,No,No,No,No,0,
TXN500367,ACC462974,2023-01-21 04:43:00,1254.17,Paytm Mall,E-commerce,Credit Card,Delhi,4,Saturday,No,No,No,No,0,
TXN500368,ACC626930,2023-10-26 16:14:00,9825.8,CryptoExch_Anon,Crypto,NEFT,Dubai,16,Thursday,Yes,No,Yes,No,1,Location anomaly
TXN500369,ACC288724,2023-04-10 15:20:00,1889.63,Flipkart,E-commerce,Credit Card,Kolkata,15,Monday,No,No,No,No,0,
TXN500370,ACC538184,2023-05-26 11:22:00,11462.09,BookMyShow,Entertainment,Net Banking,Kolkata,11,Friday,No,No,No,No,0,
TXN500371,ACC665497,2023-08-01 04:53:00,641.3,Flipkart,E-commerce,UPI,Delhi,4,Tuesday,No,No,No,No,0,
TXN500372,ACC295243,2023-01-04 13:40:00,391.04,MakeMyTrip,Travel,Debit Card,Chennai,13,Wednesday,No,No,No,No,0,
TXN500373,ACC700521,2023-10-11 15:02:00,9270.65,Spotify,Subscription,UPI,Chennai,15,Wednesday,No,No,No,No,0,
TXN500374,ACC890371,2023-05-15 09:40:00,292.15,Spotify,Subscription,UPI,Ahmedabad,9,Monday,No,No,No,No,0,
TXN500375,ACC295361,2023-03-03 08:31:00,986.95,Swiggy,Food Delivery,UPI,Ahmedabad,8,Friday,No,No,No,No,0,
TXN500376,ACC461264,2023-09-20 23:36:00,367.55,Amazon,E-commerce,Debit Card,Hyderabad,23,Wednesday,No,No,No,No,0,
TXN500377,ACC103161,2023-08-03 20:58:00,2483.26,CryptoExch_Anon,Crypto,Card-Not-Present,Singapore,20,Thursday,Yes,No,Yes,No,1,Velocity breach
TXN500378,ACC223967,2023-02-18 19:48:00,1662.3,BigBasket,Grocery,UPI,Pune,19,Saturday,No,No,No,No,0,
TXN500379,ACC882032,2023-02-19 17:37:00,6849.18,Myntra,Apparel,Credit Card,Kolkata,17,Sunday,No,No,No,No,0,
TXN500380,ACC857997,2023-02-22 06:09:00,481.17,Paytm Mall,E-commerce,Net Banking,Kolkata,6,Wednesday,No,No,No,No,0,
TXN500381,ACC525187,2023-03-09 00:30:00,1643.23,Myntra,Apparel,UPI,Bangalore,0,Thursday,No,No,No,No,0,
TXN500382,ACC967161,2023-04-24 04:54:00,327.6,Uber,Transport,UPI,Kolkata,4,Monday,No,No,No,No,0,
